shapeid,x,y,Path
73,-1.222386956,8.315991402,13787
73,-1.223932028,8.317177773,13788
73,-1.226559997,8.31826973,13789
73,-1.232349038,8.319966316,13790
73,-1.240136981,8.323784828,13791
73,-1.243121982,8.32457161,13792
73,-1.24931705,8.325592995,13793
73,-1.25228405,8.326411247,13794
73,-1.254889011,8.327671051,13795
73,-1.259956002,8.330636024,13796
73,-1.264961004,8.332946777,13797
73,-1.271214962,8.336193085,13798
73,-1.273221016,8.337173462,13799
73,-1.280117035,8.339802742,13800
73,-1.297606945,8.348693848,13801
73,-1.276852965,8.367300987,13802
73,-1.267321944,8.37630558,13803
73,-1.246747971,8.396613121,13804
73,-1.242737055,8.401349068,13805
73,-1.241287947,8.403944969,13806
73,-1.240471959,8.406868935,13807
73,-1.239987969,8.413188934,13808
73,-1.24048996,8.465606689,13809
73,-1.240264058,8.468813896,13810
73,-1.239706039,8.471901894,13811
73,-1.238947034,8.474068642,13812
73,-1.237913966,8.476091385,13813
73,-1.236619949,8.477918625,13814
73,-1.235138059,8.479409218,13815
73,-1.233435988,8.480622292,13816
73,-1.227967978,8.483111382,13817
73,-1.225492954,8.484640121,13818
73,-1.223140955,8.486474991,13819
73,-1.214172959,8.494795799,13820
73,-1.20957303,8.498649597,13821
73,-1.207106948,8.500179291,13822
73,-1.201509953,8.502570152,13823
73,-1.197157025,8.505541801,13824
73,-1.193092942,8.509185791,13825
73,-1.18729496,8.515072823,13826
73,-1.183877945,8.519216537,13827
73,-1.182515979,8.521431923,13828
73,-1.180106044,8.526974678,13829
73,-1.178575039,8.52942276,13830
73,-1.170992017,8.538610458,13831
73,-1.169453979,8.541052818,13832
73,-1.167101979,8.546609879,13833
73,-1.162773967,8.554059982,13834
73,-1.160495043,8.559659958,13835
73,-1.156376004,8.567221642,13836
73,-1.155612946,8.570178032,13837
73,-1.155274987,8.573290825,13838
73,-1.155336976,8.579649925,13839
73,-1.155732989,8.582758904,13840
73,-1.156540036,8.585717201,13841
73,-1.160514951,8.59338665,13842
73,-1.161314964,8.596340179,13843
73,-1.162624955,8.608917236,13844
73,-1.163406968,8.611879349,13845
73,-1.167466044,8.619548798,13846
73,-1.168460011,8.62249279,13847
73,-1.171061039,8.633205414,13848
73,-1.174806952,8.651435852,13849
73,-1.165423989,8.656845093,13850
73,-1.159957051,8.660930634,13851
73,-1.143725038,8.676613808,13852
73,-1.139019966,8.680503845,13853
73,-1.134922981,8.682933807,13854
73,-1.129986048,8.685290337,13855
73,-1.122490048,8.689750671,13856
73,-1.116847038,8.691997528,13857
73,-1.109243989,8.696043015,13858
73,-1.106264949,8.696788788,13859
73,-1.093564987,8.697928429,13860
73,-1.090589046,8.698689461,13861
73,-1.082898974,8.702566147,13862
73,-1.079923034,8.70334053,13863
73,-1.073542953,8.703892708,13864
73,-1.066966057,8.703976631,13865
73,-1.060387969,8.703881264,13866
73,-1.05400598,8.70331192,13867
73,-1.051025033,8.702528,13868
73,-1.043300986,8.698618889,13869
73,-1.040318012,8.697857857,13870
73,-1.037168026,8.697495461,13871
73,-1.024142981,8.697102547,13872
73,-1.020985961,8.696763992,13873
73,-1.01799798,8.696018219,13874
73,-1.010355949,8.691949844,13875
73,-1.004695058,8.689688683,13876
73,-0.997152984,8.685214996,13877
73,-0.990099013,8.681705475,13878
73,-0.98565501,8.678560257,13879
73,-0.978744984,8.672130585,13880
73,-0.92512399,8.619181633,13881
73,-0.920925021,8.614391327,13882
73,-0.919269025,8.611812592,13883
73,-0.916916013,8.606233597,13884
73,-0.91258198,8.598758698,13885
73,-0.910318017,8.593139648,13886
73,-0.905957997,8.585674286,13887
73,-0.90368098,8.580064774,13888
73,-0.899317026,8.572593689,13889
73,-0.897050977,8.566970825,13890
73,-0.892741978,8.559443474,13891
73,-0.890541971,8.553725243,13892
73,-0.888401985,8.549880028,13893
73,-0.885815024,8.545973778,13894
73,-0.884347975,8.544206619,13895
73,-0.882763982,8.542772293,13896
73,-0.880988002,8.541637421,13897
73,-0.878175974,8.540583611,13898
73,-0.872282028,8.53887558,13899
73,-0.864516973,8.534931183,13900
73,-0.861510992,8.534168243,13901
74,-0.337296009,10.65548038,13902
74,-0.328128994,10.63972664,13903
74,-0.325006992,10.63397026,13904
74,-0.323215008,10.63006973,13905
74,-0.321112007,10.62421036,13906
74,-0.316749007,10.61669636,13907
74,-0.314476997,10.61108017,13908
74,-0.310086995,10.60362816,13909
74,-0.307814986,10.59801579,13910
74,-0.303436995,10.59055901,13911
74,-0.301178008,10.58494091,13912
74,-0.296806991,10.57747746,13913
74,-0.294447988,10.57190037,13914
74,-0.292887002,10.56945419,13915
74,-0.285156012,10.56028748,13916
74,-0.283594996,10.55784225,13917
74,-0.281154007,10.55229855,13918
74,-0.279583991,10.54985809,13919
74,-0.275626987,10.54531384,13920
74,-0.267089009,10.53647518,13921
74,-0.265204012,10.53416443,13922
74,-0.263646007,10.53171921,13923
74,-0.261229992,10.52616692,13924
74,-0.259672999,10.52371883,13925
74,-0.25573501,10.51916504,13926
74,-0.240504995,10.5038147,13927
74,-0.238622993,10.50150394,13928
74,-0.237062007,10.49905586,13929
74,-0.234624997,10.49350357,13930
74,-0.233048007,10.4910593,13931
74,-0.229047999,10.48651218,13932
74,-0.220387995,10.47769833,13933
74,-0.218588993,10.47539425,13934
74,-0.217308,10.47296047,13935
74,-0.216833994,10.47018433,13936
74,-0.217225999,10.46739006,13937
74,-0.220982,10.45983219,13938
74,-0.221765995,10.45687389,13939
74,-0.222951993,10.44425011,13940
74,-0.223701,10.44129181,13941
74,-0.227596,10.4336586,13942
74,-0.228405997,10.43073177,13943
74,-0.229416996,10.4246273,13944
74,-0.230223998,10.42169762,13945
74,-0.234130993,10.41408253,13946
74,-0.234937996,10.41115665,13947
74,-0.235954002,10.40505314,13948
74,-0.236768007,10.40212727,13949
74,-0.240659997,10.39450836,13950
74,-0.241399005,10.39155197,13951
74,-0.241729006,10.38842869,13952
74,-0.242057994,10.37552738,13953
74,-0.242399007,10.37240696,13954
74,-0.243151993,10.36945534,13955
74,-0.247078001,10.36184502,13956
74,-0.247847006,10.35889626,13957
74,-0.248209,10.3557806,13958
74,-0.248393998,10.34931469,13959
74,-0.247942001,10.32487965,13960
74,-0.249010995,10.31121445,13961
74,-0.263592988,10.31028461,13962
74,-0.293224007,10.31024361,13963
74,-0.300242007,10.3099947,13964
74,-0.303626001,10.30958939,13965
74,-0.306836993,10.30877972,13966
74,-0.314622998,10.30511093,13967
74,-0.317597002,10.30432701,13968
74,-0.330228001,10.30279064,13969
74,-0.333222985,10.30198193,13970
74,-0.341078997,10.29829216,13971
74,-0.34404701,10.29763317,13972
74,-0.347101003,10.29751873,13973
74,-0.350100011,10.29795742,13974
74,-0.353208989,10.29920292,13975
74,-0.355865985,10.30118179,13976
74,-0.357843995,10.30387115,13977
74,-0.359160006,10.30705261,13978
74,-0.359775007,10.31017303,13979
74,-0.360624999,10.32332134,13980
74,-0.361238003,10.32643032,13981
74,-0.362536997,10.32958031,13982
74,-0.364484012,10.33219433,13983
74,-0.367067993,10.33399868,13984
74,-0.370030999,10.33489704,13985
74,-0.372788996,10.33476162,13986
74,-0.375331998,10.33387756,13987
74,-0.380504012,10.33151722,13988
74,-0.38350299,10.33072186,13989
74,-0.39616999,10.32915115,13990
74,-0.399149001,10.32835579,13991
74,-0.406944007,10.32467461,13992
74,-0.410259992,10.32384777,13993
74,-0.417346001,10.32327557,13994
74,-0.45767501,10.32339382,13995
74,-0.464904994,10.32317257,13996
74,-0.468403012,10.3227787,13997
74,-0.471720994,10.32196331,13998
74,-0.479516,10.31827068,13999
74,-0.482306004,10.31750679,14000
74,-0.494516999,10.31601238,14001
74,-0.498261988,10.31522274,14002
74,-0.505945027,10.312994,14003
74,-0.518447995,10.30882359,14004
74,-0.525736988,10.29227734,14005
74,-0.530411005,10.28377438,14006
74,-0.531786025,10.2802887,14007
74,-0.532700002,10.27890778,14008
74,-0.534089983,10.27799416,14009
74,-0.537625015,10.27658081,14010
74,-0.540964007,10.27450371,14011
74,-0.554661989,10.26373768,14012
74,-0.560187995,10.26925564,14013
74,-0.562290013,10.27206135,14014
74,-0.564841986,10.27657604,14015
74,-0.568199992,10.2818203,14016
74,-0.569685996,10.28443241,14017
74,-0.572111011,10.29015064,14018
74,-0.576479971,10.29769897,14019
74,-0.578836024,10.30329895,14020
74,-0.583182991,10.31078053,14021
74,-0.58552599,10.31636524,14022
74,-0.589603007,10.32394791,14023
74,-0.590463996,10.32686996,14024
74,-0.591633976,10.33293247,14025
74,-0.592483997,10.3358593,14026
74,-0.596251011,10.34356689,14027
74,-0.59702599,10.34652328,14028
74,-0.598414004,10.35904408,14029
74,-0.59919399,10.3619957,14030
74,-0.602943003,10.36971474,14031
74,-0.603726983,10.37266731,14032
74,-0.605162978,10.38516808,14033
74,-0.605957985,10.38811493,14034
74,-0.609749973,10.39581585,14035
74,-0.61056602,10.39890862,14036
74,-0.610979021,10.40216827,14037
74,-0.611257017,10.40891171,14038
74,-0.611479998,10.45345116,14039
74,-0.611262023,10.46018982,14040
74,-0.610873997,10.46344471,14041
74,-0.61007899,10.46653271,14042
74,-0.606324971,10.47421074,14043
74,-0.60552299,10.47733402,14044
74,-0.604970992,10.48400879,14045
74,-0.605256021,10.52568626,14046
74,-0.606128991,10.54065037,14047
74,-0.606459022,10.55490589,14048
74,-0.594075024,10.55759621,14049
74,-0.589617014,10.55823421,14050
74,-0.583328009,10.55849648,14051
74,-0.564961016,10.55849361,14052
74,-0.558910012,10.55877018,14053
74,-0.555926025,10.55921173,14054
74,-0.54370302,10.56279469,14055
74,-0.531490028,10.56572056,14056
74,-0.523189008,10.58252525,14057
74,-0.521040022,10.58796787,14058
74,-0.520407975,10.59115601,14059
74,-0.520133018,10.59441757,14060
74,-0.519962013,10.60762501,14061
74,-0.519716024,10.61084557,14062
74,-0.519120991,10.61393833,14063
74,-0.518324971,10.61610127,14064
74,-0.517234027,10.61810493,14065
74,-0.515847981,10.61989117,14066
74,-0.514159024,10.62140656,14067
74,-0.510242999,10.62381172,14068
74,-0.503848016,10.62698174,14069
74,-0.502107024,10.62764263,14070
74,-0.500400007,10.62785244,14071
74,-0.497994989,10.62709141,14072
74,-0.495615989,10.6254797,14073
74,-0.485983998,10.61663246,14074
74,-0.483375013,10.61462402,14075
74,-0.479162991,10.61236095,14076
74,-0.476915985,10.61158943,14077
74,-0.473773003,10.61098194,14078
74,-0.470539004,10.61069679,14079
74,-0.463955998,10.61053753,14080
74,-0.44413501,10.61065197,14081
74,-0.437770993,10.61121464,14082
74,-0.434794992,10.61197567,14083
74,-0.427064002,10.61574554,14084
74,-0.424122006,10.61658001,14085
74,-0.41800499,10.61769867,14086
74,-0.415064007,10.61853504,14087
74,-0.407445014,10.62255573,14088
74,-0.401820004,10.62484169,14089
74,-0.394311011,10.6291151,14090
74,-0.388689995,10.63140774,14091
74,-0.381170988,10.63567448,14092
74,-0.375535011,10.63795567,14093
74,-0.367877007,10.64210796,14094
74,-0.360711992,10.64424419,14095
74,-0.354346007,10.64678288,14096
74,-0.337296009,10.65548038,14097
75,-0.518447995,10.30882359,14098
75,-0.505945027,10.312994,14099
75,-0.498261988,10.31522274,14100
75,-0.494516999,10.31601238,14101
75,-0.482306004,10.31750679,14102
75,-0.479516,10.31827068,14103
75,-0.471720994,10.32196331,14104
75,-0.468403012,10.3227787,14105
75,-0.464904994,10.32317257,14106
75,-0.45767501,10.32339382,14107
75,-0.417346001,10.32327557,14108
75,-0.410259992,10.32384777,14109
75,-0.406944007,10.32467461,14110
75,-0.399149001,10.32835579,14111
75,-0.39616999,10.32915115,14112
75,-0.38350299,10.33072186,14113
75,-0.380504012,10.33151722,14114
75,-0.375331998,10.33387756,14115
75,-0.372788996,10.33476162,14116
75,-0.370030999,10.33489704,14117
75,-0.367067993,10.33399868,14118
75,-0.364484012,10.33219433,14119
75,-0.362536997,10.32958031,14120
75,-0.361238003,10.32643032,14121
75,-0.360624999,10.32332134,14122
75,-0.359775007,10.31017303,14123
75,-0.359160006,10.30705261,14124
75,-0.357843995,10.30387115,14125
75,-0.355865985,10.30118179,14126
75,-0.353208989,10.29920292,14127
75,-0.350100011,10.29795742,14128
75,-0.347101003,10.29751873,14129
75,-0.34404701,10.29763317,14130
75,-0.341078997,10.29829216,14131
75,-0.333222985,10.30198193,14132
75,-0.330228001,10.30279064,14133
75,-0.317597002,10.30432701,14134
75,-0.314622998,10.30511093,14135
75,-0.306836993,10.30877972,14136
75,-0.303626001,10.30958939,14137
75,-0.300242007,10.3099947,14138
75,-0.293224007,10.31024361,14139
75,-0.263592988,10.31028461,14140
75,-0.249010995,10.31121445,14141
75,-0.227121994,10.28930283,14142
75,-0.220377997,10.28307915,14143
75,-0.215913996,10.27993584,14144
75,-0.208857,10.27640724,14145
75,-0.201284006,10.27199745,14146
75,-0.195621997,10.26973248,14147
75,-0.188060001,10.26546955,14148
75,-0.182410002,10.26318836,14149
75,-0.174866006,10.25887394,14150
75,-0.169220999,10.25656128,14151
75,-0.161558002,10.25247383,14152
75,-0.158571005,10.25169277,14153
75,-0.152172998,10.25110912,14154
75,-0.142256007,10.25102234,14155
75,-0.135703996,10.25138474,14156
75,-0.132544994,10.25195885,14157
75,-0.130289003,10.25270176,14158
75,-0.126091003,10.25490379,14159
75,-0.123706996,10.2567358,14160
75,-0.121512003,10.25880146,14161
75,-0.119517997,10.26102638,14162
75,-0.117073998,10.26464462,14163
75,-0.114749998,10.27025604,14164
75,-0.110522002,10.27778244,14165
75,-0.108295001,10.28339958,14166
75,-0.104284003,10.29098034,14167
75,-0.103474997,10.29390907,14168
75,-0.102435,10.30000305,14169
75,-0.101637997,10.30293369,14170
75,-0.097879,10.31061268,14171
75,-0.097084001,10.31354809,14172
75,-0.096063003,10.3196516,14173
75,-0.095268004,10.32259178,14174
75,-0.091288,10.33020401,14175
75,-0.088956997,10.33579254,14176
75,-0.087833002,10.33763886,14177
75,-0.084491998,10.34160233,14178
75,-0.079926997,10.34556103,14179
75,-0.075838,10.34804058,14180
75,-0.070881002,10.35046101,14181
75,-0.065816998,10.35343456,14182
75,-0.063217998,10.35466385,14183
75,-0.060254999,10.35536957,14184
75,-0.057174001,10.35557079,14185
75,-0.054093,10.35534763,14186
75,-0.051130001,10.35462475,14187
75,-0.048526999,10.35339165,14188
75,-0.043465,10.35050869,14189
75,-0.037813,10.34814644,14190
75,-0.030277999,10.34374905,14191
75,-0.024638999,10.34141541,14192
75,-0.016988,10.33733559,14193
75,-0.014007,10.33656311,14194
75,-0.01086,10.33618546,14195
75,-0.004344,10.33594799,14196
75,0.012146,10.33605194,14197
75,0.018507,10.33663559,14198
75,0.021477001,10.3374176,14199
75,0.029177999,10.34125996,14200
75,0.032148,10.34203529,14201
75,0.035278998,10.34242344,14202
75,0.041772,10.34265137,14203
75,0.064865001,10.34258938,14204
75,0.071230002,10.34312534,14205
75,0.074207,10.34388828,14206
75,0.081935003,10.34778118,14207
75,0.084926002,10.34864903,14208
75,0.091536999,10.34971428,14209
75,0.118730001,10.35332584,14210
75,0.097506002,10.33250427,14211
75,0.092933998,10.32766056,14212
75,0.090907998,10.32515621,14213
75,0.089241996,10.32250977,14214
75,0.086845003,10.31696224,14215
75,0.085303999,10.31452084,14216
75,0.083442003,10.31221008,14217
75,0.074988,10.30338573,14218
75,0.071064003,10.29884815,14219
75,0.069512002,10.29641056,14220
75,0.06718,10.29084969,14221
75,0.063137002,10.28328991,14222
75,0.062334999,10.28036213,14223
75,0.061324999,10.27425766,14224
75,0.060525,10.27132988,14225
75,0.056719001,10.26367188,14226
75,0.055980001,10.26071644,14227
75,0.054832,10.24815273,14228
75,0.054074999,10.24520397,14229
75,0.050228,10.23756218,14230
75,0.049469002,10.23461342,14231
75,0.049107,10.23150158,14232
75,0.048907999,10.22505856,14233
75,0.048978999,10.19884586,14234
75,0.049208999,10.19238853,14235
75,0.049612999,10.18928146,14236
75,0.050466999,10.18635654,14237
75,0.051883001,10.1838541,14238
75,0.059549998,10.17465782,14239
75,0.061127,10.17222118,14240
75,0.063621998,10.16669941,14241
75,0.065297998,10.16411877,14242
75,0.067309998,10.16168022,14243
75,0.071792997,10.15698528,14244
75,0.090617001,10.13857937,14245
75,0.097413003,10.13156796,14246
75,0.099416003,10.12912273,14247
75,0.101078004,10.12653828,14248
75,0.103541002,10.12100506,14249
75,0.105113998,10.11856365,14250
75,0.109075002,10.11401939,14251
75,0.117648996,10.10519886,14252
75,0.119482003,10.10286522,14253
75,0.120893002,10.10035992,14254
75,0.121730998,10.09742928,14255
75,0.122114003,10.09431362,14256
75,0.122552,10.08139992,14257
75,0.122925997,10.07827759,14258
75,0.123703003,10.07532406,14259
75,0.127647996,10.06767273,14260
75,0.128452003,10.06472397,14261
75,0.128859997,10.06160831,14262
75,0.129190996,10.04862213,14263
75,0.128971994,10.04216671,14264
75,0.128598005,10.03905392,14265
75,0.127829999,10.03610039,14266
75,0.123976,10.02845097,14267
75,0.123222001,10.0255003,14268
75,0.122093998,10.01292133,14269
75,0.121348001,10.00996971,14270
75,0.117287003,10.00241375,14271
75,0.115007997,9.996821404,14272
75,0.110610999,9.989375114,14273
75,0.108277999,9.983761787,14274
75,0.104073003,9.976128578,14275
75,0.103290997,9.973148346,14276
75,0.102967001,9.970031738,14277
75,0.102982998,9.966902733,14278
75,0.103371002,9.963908196,14279
75,0.104332,9.961259842,14280
75,0.105517,9.959744453,14281
75,0.107086003,9.958602905,14282
75,0.109814003,9.957666397,14283
75,0.119278997,9.956543922,14284
75,0.122341998,9.955828667,14285
75,0.130282998,9.952068329,14286
75,0.136179,9.95038414,14287
75,0.138852,9.949284554,14288
75,0.140405998,9.94808197,14289
75,0.141589001,9.946530342,14290
75,0.142563,9.943849564,14291
75,0.142970994,9.940842628,14292
75,0.143000007,9.93770504,14293
75,0.142672002,9.934584618,14294
75,0.141837999,9.931624413,14295
75,0.140817001,9.929700851,14296
75,0.139522001,9.927900314,14297
75,0.135798007,9.923932076,14298
75,0.131602004,9.920511246,14299
75,0.129329994,9.919163704,14300
75,0.123636998,9.916811943,14301
75,0.121380001,9.915468216,14302
75,0.119255997,9.913851738,14303
75,0.115314998,9.910153389,14304
75,0.113532998,9.908146858,14305
75,0.111080997,9.904547691,14306
75,0.108777002,9.898958206,14307
75,0.104769997,9.891363144,14308
75,0.103986003,9.888421059,14309
75,0.103009999,9.882299423,14310
75,0.102219999,9.879365921,14311
75,0.098182999,9.871799469,14312
75,0.095954001,9.866194725,14313
75,0.091637999,9.85874939,14314
75,0.089264996,9.853203774,14315
75,0.087704003,9.850771904,14316
75,0.080100998,9.841599464,14317
75,0.078717001,9.839094162,14318
75,0.077908002,9.836165428,14319
75,0.077559002,9.833046913,14320
75,0.077527002,9.816699028,14321
75,0.077320002,9.813488007,14322
75,0.076759003,9.810405731,14323
75,0.075978003,9.808257103,14324
75,0.074895002,9.806274414,14325
75,0.073512003,9.804514885,14326
75,0.071810998,9.803035736,14327
75,0.069894999,9.801781654,14328
75,0.065063,9.799337387,14329
75,0.057503,9.794890404,14330
75,0.051828001,9.792629242,14331
75,0.044190999,9.788542748,14332
75,0.041205,9.787770271,14333
75,0.034807,9.787234306,14334
75,0.025007,9.787427902,14335
75,0.021849999,9.787824631,14336
75,0.018859999,9.788626671,14337
75,0.011214,9.792840958,14338
75,0.005566,9.795202255,14339
75,0.000572,9.798024178,14340
75,-0.001953,9.799119949,14341
75,-0.004774,9.799518585,14342
75,-0.007591,9.799119949,14343
75,-0.015201,9.795479774,14344
75,-0.018177999,9.794697762,14345
75,-0.030873001,9.793427467,14346
75,-0.033854,9.792668343,14347
75,-0.041563999,9.788813591,14348
75,-0.044539001,9.787998199,14349
75,-0.052577,9.786750793,14350
75,-0.055652,9.785987854,14351
75,-0.064998001,9.782755852,14352
75,-0.082028002,9.776144028,14353
75,-0.083812997,9.773170471,14354
75,-0.085717998,9.771250725,14355
75,-0.086677,9.770578384,14356
75,-0.08969,9.76931572,14357
75,-0.093013003,9.768656731,14358
75,-0.096444003,9.768330574,14359
75,-0.106581002,9.767813683,14360
75,-0.109780997,9.767410278,14361
75,-0.112801,9.766637802,14362
75,-0.120638996,9.762918472,14363
75,-0.123640001,9.762170792,14364
75,-0.133039996,9.760939598,14365
75,-0.135904998,9.760030746,14366
75,-0.137700006,9.758961678,14367
75,-0.139298007,9.757575989,14368
75,-0.140770003,9.755850792,14369
75,-0.143299997,9.751974106,14370
75,-0.145206004,9.74805069,14371
75,-0.145924002,9.745034218,14372
75,-0.146369994,9.738629341,14373
75,-0.146243006,9.7156353,14374
75,-0.145982996,9.709180832,14375
75,-0.145591006,9.706063271,14376
75,-0.144811004,9.703108788,14377
75,-0.143575996,9.700525284,14378
75,-0.140708998,9.695528984,14379
75,-0.138219997,9.689996719,14380
75,-0.136382997,9.687275887,14381
75,-0.134175003,9.684702873,14382
75,-0.124403998,9.674740791,14383
75,-0.122248001,9.672113419,14384
75,-0.120580003,9.669286728,14385
75,-0.119695,9.666354179,14386
75,-0.119312003,9.663261414,14387
75,-0.119295999,9.660128593,14388
75,-0.119654,9.657074928,14389
75,-0.120557003,9.654244423,14390
75,-0.121655002,9.652466774,14391
75,-0.123081997,9.65089035,14392
75,-0.124851003,9.649431229,14393
75,-0.130732998,9.645772934,14394
75,-0.132708997,9.644790649,14395
75,-0.138494,9.64260006,14396
75,-0.146124005,9.638278961,14397
75,-0.151068002,9.635910988,14398
75,-0.155151993,9.633465767,14399
75,-0.159841999,9.629582405,14400
75,-0.170889005,9.618810654,14401
75,-0.175621003,9.615017891,14402
75,-0.177673995,9.613833427,14403
75,-0.182081997,9.612134933,14404
75,-0.194734007,9.610224724,14405
75,-0.196907997,9.609461784,14406
75,-0.198936,9.608433723,14407
75,-0.200771004,9.607154846,14408
75,-0.202271,9.605698586,14409
75,-0.203503996,9.604037285,14410
75,-0.206154004,9.598814011,14411
75,-0.207374007,9.597112656,14412
75,-0.208846003,9.595588684,14413
75,-0.212566003,9.592948914,14414
75,-0.217359006,9.590470314,14415
75,-0.222378999,9.587511063,14416
75,-0.224985003,9.586280823,14417
75,-0.228174999,9.585482597,14418
75,-0.235008001,9.58497715,14419
75,-0.266745001,9.585020065,14420
75,-0.273620993,9.58555603,14421
75,-0.276859999,9.586392403,14422
75,-0.279531002,9.587702751,14423
75,-0.284803003,9.591046333,14424
75,-0.290897012,9.594145775,14425
75,-0.304708987,9.599737167,14426
75,-0.30399999,9.60956192,14427
75,-0.303792,9.617547989,14428
75,-0.303779006,9.636148453,14429
75,-0.304067999,9.643226624,14430
75,-0.304500997,9.646632195,14431
75,-0.305361003,9.649859428,14432
75,-0.309177995,9.65755558,14433
75,-0.310032994,9.660815239,14434
75,-0.310653001,9.667776108,14435
75,-0.31132701,9.815383911,14436
75,-0.311630011,9.826078415,14437
75,-0.312052011,9.829511642,14438
75,-0.312904,9.832769394,14439
75,-0.316695005,9.840470314,14440
75,-0.317544997,9.843756676,14441
75,-0.317954987,9.847226143,14442
75,-0.318305999,9.861627579,14443
75,-0.318892002,9.868660927,14444
75,-0.319741994,9.871948242,14445
75,-0.323527992,9.87965107,14446
75,-0.32436201,9.882832527,14447
75,-0.324972004,9.889631271,14448
75,-0.325055003,9.910744667,14449
75,-0.325318992,9.917687416,14450
75,-0.325735986,9.921039581,14451
75,-0.326568007,9.9242239,14452
75,-0.330338001,9.931934357,14453
75,-0.331115007,9.934892654,14454
75,-0.331694007,9.941209793,14455
75,-0.331912011,9.954278946,14456
75,-0.33218801,9.957478523,14457
75,-0.332789987,9.960557938,14458
75,-0.334610999,9.964735985,14459
75,-0.335909992,9.966561317,14460
75,-0.337384999,9.968063354,14461
75,-0.339069009,9.969309807,14462
75,-0.344482005,9.971944809,14463
75,-0.347281009,9.973696709,14464
75,-0.355450988,9.979919434,14465
75,-0.35748899,9.981218338,14466
75,-0.369576991,9.987709045,14467
75,-0.372123003,9.988759995,14468
75,-0.374942988,9.989143372,14469
75,-0.377759993,9.988758087,14470
75,-0.380291998,9.987715721,14471
75,-0.385302991,9.984988213,14472
75,-0.390933007,9.982574463,14473
75,-0.398503989,9.978120804,14474
75,-0.404184014,9.975668907,14475
75,-0.409290999,9.972817421,14476
75,-0.41188699,9.971654892,14477
75,-0.41476801,9.971064568,14478
75,-0.417622,9.971131325,14479
75,-0.42020601,9.971920013,14480
75,-0.421707988,9.973012924,14481
75,-0.42286399,9.974498749,14482
75,-0.423846006,9.977131844,14483
75,-0.424322009,9.980137825,14484
75,-0.424531996,9.983607292,14485
75,-0.424461007,10.00867081,14486
75,-0.424722999,10.01566982,14487
75,-0.425141007,10.01904678,14488
75,-0.425983995,10.02224731,14489
75,-0.429787993,10.02994633,14490
75,-0.430637985,10.03316879,14491
75,-0.431062013,10.03656483,14492
75,-0.431344002,10.04358864,14493
75,-0.431425989,10.08997154,14494
75,-0.431733996,10.10055637,14495
75,-0.432157993,10.10395432,14496
75,-0.433005989,10.10717678,14497
75,-0.436794013,10.11487579,14498
75,-0.437644005,10.11816692,14499
75,-0.438051999,10.12163353,14500
75,-0.438401014,10.13603783,14501
75,-0.438977003,10.14307594,14502
75,-0.439817995,10.14636517,14503
75,-0.443567008,10.1540823,14504
75,-0.444344014,10.15703774,14505
75,-0.444745988,10.16014385,14506
75,-0.445354015,10.17298698,14507
75,-0.445751011,10.17609596,14508
75,-0.446530014,10.17905045,14509
75,-0.450572997,10.18664646,14510
75,-0.452939004,10.19222069,14511
75,-0.457020998,10.19980145,14512
75,-0.459912986,10.21170521,14513
75,-0.463954002,10.21930408,14514
75,-0.466297001,10.22488785,14515
75,-0.470609009,10.23237228,14516
75,-0.472956985,10.23795414,14517
75,-0.477268994,10.24544144,14518
75,-0.47973901,10.25097179,14519
75,-0.48130101,10.25341797,14520
75,-0.488887995,10.26264381,14521
75,-0.490464985,10.26508236,14522
75,-0.493055999,10.27057266,14523
75,-0.494630992,10.27302074,14524
75,-0.502497017,10.28232193,14525
75,-0.504308999,10.28480434,14526
75,-0.518447995,10.30882359,14527
76,-0.554661989,10.26373768,14528
76,-0.540964007,10.27450371,14529
76,-0.537625015,10.27658081,14530
76,-0.534089983,10.27799416,14531
76,-0.532700002,10.27890778,14532
76,-0.531786025,10.2802887,14533
76,-0.530411005,10.28377438,14534
76,-0.525736988,10.29227734,14535
76,-0.518447995,10.30882359,14536
76,-0.504308999,10.28480434,14537
76,-0.502497017,10.28232193,14538
76,-0.494630992,10.27302074,14539
76,-0.493055999,10.27057266,14540
76,-0.490464985,10.26508236,14541
76,-0.488887995,10.26264381,14542
76,-0.48130101,10.25341797,14543
76,-0.47973901,10.25097179,14544
76,-0.477268994,10.24544144,14545
76,-0.472956985,10.23795414,14546
76,-0.470609009,10.23237228,14547
76,-0.466297001,10.22488785,14548
76,-0.463954002,10.21930408,14549
76,-0.459912986,10.21170521,14550
76,-0.457020998,10.19980145,14551
76,-0.452939004,10.19222069,14552
76,-0.450572997,10.18664646,14553
76,-0.446530014,10.17905045,14554
76,-0.445751011,10.17609596,14555
76,-0.445354015,10.17298698,14556
76,-0.444745988,10.16014385,14557
76,-0.444344014,10.15703774,14558
76,-0.443567008,10.1540823,14559
76,-0.439817995,10.14636517,14560
76,-0.438977003,10.14307594,14561
76,-0.438401014,10.13603783,14562
76,-0.438051999,10.12163353,14563
76,-0.437644005,10.11816692,14564
76,-0.436794013,10.11487579,14565
76,-0.433005989,10.10717678,14566
76,-0.432157993,10.10395432,14567
76,-0.431733996,10.10055637,14568
76,-0.431425989,10.08997154,14569
76,-0.431344002,10.04358864,14570
76,-0.431062013,10.03656483,14571
76,-0.430637985,10.03316879,14572
76,-0.429787993,10.02994633,14573
76,-0.425983995,10.02224731,14574
